924.5374,448.1915,61.5648
790.74835,493.81104,53.754498
769.4796,493.1548,54.143215
755.1213,503.43872,53.220203
733.90485,509.6795,51.281578
732.1487,511.05933,50.63661
721.5181,516.5342,49.026764
711.70715,522.0673,47.973915
706.0019,524.52936,47.293777
697.22766,528.9884,46.44638
692.26044,530.2889,46.096386
690.90717,529.52344,45.871346
690.7093,528.7754,45.771297
690.03876,527.0531,45.624546
690.3549,524.713,45.625175
690.89746,523.27625,45.734955
691.874,521.68524,45.882866
694.89044,516.6425,46.16695
696.62006,514.41766,46.28373
698.0029,512.527,46.38597
699.7057,510.38052,46.484886
699.37854,508.7818,46.474094
700.7696,505.37024,46.5187
704.2244,502.42554,46.588634
708.49896,499.40833,46.65013
711.31213,497.35065,46.64067
713.1858,496.1089,46.685993
716.75494,493.9063,46.7841
720.716,491.45746,46.89373
724.08673,488.58057,46.956635
727.3471,485.69342,47.024525
730.0647,482.00726,47.051186
733.31805,478.33624,47.19411
735.16125,474.71375,47.33857
737.234,471.11145,47.53237
739.52216,466.12512,47.706123
742.4215,461.7082,47.97219
744.3884,456.93356,48.139618
748.52905,451.12115,48.48177
751.8213,445.2913,48.71299
752.06854,441.39896,49.00325
752.136,437.83948,49.597992
753.5246,432.60782,50.151886
752.61755,430.04443,50.349625
751.3093,427.58316,50.555637
755.36707,424.86,50.763584
758.5071,422.0175,50.895145
764.31506,417.77133,51.16904
768.38916,414.47284,51.457386
771.9138,410.9853,51.828697
774.0801,408.6814,52.11815
776.76184,407.69467,52.441204
779.67365,406.51053,52.656807
782.6218,404.99155,52.9821
785.9193,403.55466,53.20733
789.5311,402.19058,53.439106
792.11,401.6773,53.570408
793.8198,402.417,53.607586
795.5022,403.10834,53.63308
798.2735,404.40488,53.688904
801.019,405.99576,53.737534
804.80615,406.6982,53.8171
816.31714,411.1047,54.19673
824.81586,412.70056,54.453243
832.7073,414.2101,54.64798
840.81415,416.17908,54.961536
848.3506,418.00937,55.31836
852.0043,420.60477,55.50155
853.14343,423.84366,55.550865
853.85266,425.7283,55.56502
855.4691,433.30942,55.478058
860.3102,438.01117,55.514584
865.5277,443.26938,55.49754
870.72076,447.95108,55.411556
878.16534,452.73257,55.487812
889.16345,457.59622,56.55511
892.2986,464.4474,56.875385
901.53033,468.5158,56.575356
905.2744,470.04352,55.844063
907.1775,472.02765,55.28177
910.87244,471.84277,54.72391
911.3182,476.24176,54.874264
933.4109,477.378,54.444622
949.3116,464.90137,56.309547
945.81866,469.87543,55.41153
984.3939,474.9345,53.67856
993.3762,469.37524,53.32035
991.2363,469.37234,52.691406
991.77014,470.8559,52.269176
1002.3821,472.18164,51.653656
1017.07404,473.7429,51.216686
1036.7003,474.6812,51.274246
1060.4169,473.99945,51.588608
1080.639,473.0212,51.80775
1101.6753,471.00366,51.66882
1122.85,465.80365,51.53415
1136.6187,467.39008,50.471817
1150.5651,463.38052,50.781994
1169.3887,463.24472,50.271523
1175.3289,462.14572,49.82046
1173.388,464.3582,49.728462
1167.3022,468.81488,49.76769
1188.8228,475.31903,49.918945
1196.843,468.4621,50.01541
1209.3865,466.95813,49.877293
1211.0466,466.5566,50.124607
1206.8724,458.00058,50.382053
1197.4629,457.28995,50.50906
1179.6631,456.71414,50.117615
1161.1674,454.7183,49.411686
1145.3392,449.88977,48.781487
1130.551,445.63007,48.81109
1118.7859,442.7811,49.62593
1106.6965,439.772,50.91059
1098.9507,432.41425,52.208206
1090.665,424.62918,53.296947
1079.4259,418.67706,54.428757
1073.8354,415.77472,54.96965
1058.4312,406.88184,56.353592
1032.2883,405.15323,57.258556
1013.3557,403.5121,58.19777
996.10645,399.89142,58.99285
987.80023,398.89508,59.526157
970.40845,397.1715,60.827896
952.945,395.32437,62.26333
929.0841,394.0359,63.515324
906.2965,395.28827,64.69424
886.346,397.2583,65.70565
869.7144,399.58746,66.71185
863.7319,396.9099,67.60446
858.3099,396.52045,68.41676
856.1735,395.6129,69.212326
857.6854,393.53882,69.83267
859.27155,392.7842,70.375336
863.2161,392.457,70.86061
866.9752,392.77563,70.95239
867.1141,394.1907,71.10802
866.6826,395.7689,71.0686
865.5879,396.78784,71.41905
878.93726,389.75348,72.62071
887.99615,383.07593,73.61505
897.8105,376.01453,74.14946
914.74255,371.8136,74.569176
934.16034,370.30185,74.04764
950.9392,369.63287,73.09521
956.64465,372.60727,72.118645
959.6708,376.265,70.66769
964.93463,375.2281,66.27949
963.416,383.21814,65.73449
924.1783,400.80103,62.017693
883.0515,418.19565,59.90946
872.4322,427.40207,58.15704
875.3885,428.73642,57.837234
890.8723,417.50778,57.67981
896.33215,411.40094,57.465904
926.20886,387.27206,56.169407
937.2241,380.69025,55.778584
955.4897,373.84244,55.42389
968.0127,373.6799,55.305912
976.89575,376.5594,55.721447
981.42004,377.17053,56.060047
978.9457,382.59415,56.301342
977.1091,391.90164,56.95862
981.1783,398.7591,57.365513
990.48413,399.73575,57.88993
1001.1891,399.6948,58.312218
1008.3091,400.59088,58.461815
1010.1366,402.1026,58.521137
1009.4352,407.3772,58.539192
1006.6838,410.35553,58.116344
1004.08105,412.18143,57.330116
1000.8896,415.84033,56.62155
999.86084,419.23773,56.066856
1006.43054,424.09305,55.802765
1012.62885,429.74255,55.846123
1017.7411,435.807,55.841877
1021.5953,443.6395,56.196117
1023.1442,447.962,56.401237
1021.3281,455.26688,56.836143
1018.6592,460.0477,56.84042
1015.15,462.52118,56.559086
1010.4916,465.67444,56.29897
1007.1455,469.5677,55.95069
1005.54407,473.57837,55.378803
1004.49225,480.84973,54.695812
1003.68115,488.24945,53.88332
1003.9546,494.45142,53.19934
1004.18787,499.81418,52.550682
1005.98645,504.46292,51.927322
1007.76965,509.6948,51.44424
1013.77795,515.4912,51.496864
1015.83545,522.41876,51.665188
1013.80695,529.39453,52.14775
1010.3463,532.7571,52.29915
1009.4801,534.35486,51.95788
1011.42957,534.5434,51.5899
1012.50134,534.004,51.376434
1014.97546,532.65106,50.979183
1018.6255,530.4462,50.59288
1023.3568,527.2435,50.118557
1025.2247,524.26556,49.502235
1025.1664,521.86694,48.62818
1029.9877,517.4313,47.791183
1035.6093,508.99557,46.86549
1049.3114,496.33392,45.207245
1060.9729,480.4851,43.00097
1065.9762,464.32358,41.706356
1068.0132,460.97464,41.370075
1061.247,465.06473,42.071163
1054.4548,468.13004,42.687695
1053.226,468.3703,42.9335
1053.6616,467.35352,43.168125
1053.287,464.09714,43.88272
1053.0831,463.4687,44.21974
1051.8369,463.41064,44.88686
1052.1453,459.49875,45.161964
1053.121,453.1396,44.988983
1055.45,446.89767,44.968277
1055.4749,442.57675,44.6664
1053.6412,438.6453,44.50886
1058.653,438.24185,44.586277
1049.1343,440.41714,44.538425
1037.0283,442.52435,44.81211
1033.6323,443.21353,44.893
1028.2517,444.42664,44.342575
1028.1243,443.36978,43.92197
1026.3799,442.8178,43.810272
1024.2346,440.9383,43.750984
1020.8191,438.62436,43.60693
990.5046,417.45355,44.94095
973.5432,412.91016,45.201782
970.8457,409.14792,45.322315
972.19165,404.86777,45.648243
974.6087,402.4322,45.99611
973.0666,399.2646,46.04635
968.68054,395.9325,45.92454
964.074,393.71664,45.844402
961.96454,393.1921,45.82009
955.7727,392.79547,45.776924
949.1986,392.5327,45.71706
940.5286,391.4079,45.72978
932.58203,390.15048,45.7717
926.8882,389.26373,45.754097
921.2462,389.0708,45.742016
919.25757,389.1149,45.72743
918.41455,388.90707,45.62198
915.5394,390.359,45.668575
914.78406,392.7697,45.505707
911.9078,397.73154,45.34378
907.71545,396.65295,44.432472
904.15735,395.81232,44.088764
897.5725,395.3878,43.88672
888.5905,397.35443,43.29686
885.8661,393.34708,42.746452
881.8563,389.09177,41.64819
875.4088,378.4062,40.170853
866.18475,368.57797,38.097324
866.0501,357.30887,35.545647
875.7537,345.81125,32.29905
890.53125,337.48026,28.70082
919.1575,326.4695,25.548328
973.5624,315.66888,24.6791
1048.1581,306.40475,26.350716
1107.8164,313.10388,30.902397
1119.0242,338.28217,36.25412
1079.6002,377.7952,39.835537
1041.5045,416.9598,42.810066
1010.2182,436.71216,45.16384
1014.59937,442.93265,47.064175
1019.7948,434.3568,48.004063
1016.8976,430.03036,48.142845
1000.6345,431.15503,48.550034
969.18066,436.04373,49.353687
945.4685,443.23734,49.897602
937.3203,445.20737,50.283302
931.5979,445.671,50.614265
925.4429,446.58893,50.59333
922.7504,448.77457,50.475143
923.8873,451.58597,50.51471
924.083,453.5153,50.66733
924.95447,454.0592,50.828293
926.592,454.24988,50.91418
927.3616,454.1665,50.929577
928.0601,452.76953,50.86122
928.2152,449.87772,50.72091
928.75696,447.0312,50.55961
930.2317,444.91287,50.423626
932.08374,443.12238,50.228638
932.65546,443.1132,49.875057
931.3578,444.40463,49.28553
928.9791,448.44803,48.84001
925.0686,455.0137,48.59462
920.21545,460.42938,48.29464
916.80804,466.16956,48.14629
915.52673,469.3067,48.129253
909.9253,474.7414,48.31429
902.9475,478.03143,48.52059
898.29126,479.906,48.39803
891.5483,482.30365,48.136944
878.267,486.86212,47.99085
867.54193,489.0724,48.05098
862.1727,489.51434,47.971123
850.77344,491.2719,48.03408
839.3818,492.54987,47.99404
830.6863,490.8578,47.6811
823.3899,487.03476,47.06
816.7872,480.0291,45.79371
813.9801,471.42645,44.45042
813.9684,462.74518,43.33926
810.9395,460.5005,42.48345
804.01654,465.83865,41.448414
799.01025,468.83185,40.528908
797.79126,469.6991,40.232376
795.0471,470.28024,39.691765
792.1118,472.86993,39.44236
791.74927,476.06293,39.148994
791.03784,478.32095,38.849113
791.0518,480.35306,38.54733
793.99536,482.50134,38.500076
797.04175,483.97064,38.319214
798.665,485.01834,38.064186
798.5704,484.61157,37.627823
797.6544,483.85806,37.36344
794.60596,482.76245,36.97133
787.91925,484.26135,37.093887
783.0228,488.84503,38.22055
775.21716,497.6457,39.272346
767.0891,508.12888,40.338703
759.0547,515.27014,41.18478
751.5407,519.07056,41.735474
745.2904,522.8043,42.0326
739.0311,527.75726,42.23367
735.5474,532.2626,42.22411
734.94714,535.87415,42.3293
732.9765,538.56866,42.5849
731.61774,540.03815,42.713978
728.48706,543.29834,42.968403
727.7888,546.024,43.08451
726.77124,547.7279,43.184254
726.4718,549.90967,43.396423
726.3349,553.23914,43.655067
727.2889,555.5202,43.91322
729.5252,556.22876,44.16794
732.6982,557.02435,44.46298
738.08594,558.3249,44.94123
746.9884,557.96497,45.756943
753.68713,552.9225,46.519924
757.10767,551.84534,46.639397
768.91626,545.793,46.572365
772.9515,543.4765,46.514503
779.97876,539.4393,46.449745
787.9535,534.9912,46.736115
796.9969,530.8924,47.251194
807.2039,527.0459,48.015152
819.0299,520.9204,48.78107
826.69464,513.478,49.376976
833.4215,506.1385,49.887207
839.42267,498.04965,50.101765
845.39355,489.05573,50.140053
853.96094,477.85406,50.146084
866.0193,462.834,49.780293
875.01685,454.12747,49.72422
898.12866,433.87653,50.030426
905.67914,429.86,50.480255
914.0304,425.80457,51.114086
918.879,420.2694,51.74076
922.266,415.10614,52.14716
922.2433,408.67654,52.7391
922.6676,400.89722,53.42138
923.1628,395.51447,54.34833
927.7,389.16388,55.246937
931.0204,386.71793,56.18148
932.1146,387.38104,57.082947
934.1003,387.8415,58.10032
937.8923,386.83194,59.132034
939.1967,386.08072,59.639305
942.5841,383.30017,60.50157
946.91907,380.52768,61.440575
949.55286,379.01688,62.212048
954.68884,378.8744,63.131775
961.5292,378.9142,63.941216
970.1315,378.54047,64.391075
979.8512,376.8078,64.75544
987.6769,375.67456,64.99504
995.85736,373.15036,65.018814
1002.27356,371.03986,64.80972
1005.0244,370.89883,64.41718
1005.74426,373.10663,63.9835
1006.6038,376.2459,63.70265
1006.35266,378.59756,63.472347
1005.56464,380.3982,63.130173
1006.2796,382.16452,62.938354
1007.204,384.17917,62.78321
1008.2412,385.0506,62.722626
1009.4911,386.11346,62.70046
1010.12085,387.3693,62.725655
1010.14856,387.93478,62.776382
1010.3076,388.20367,62.89531
1010.68756,388.5441,63.039223
1010.9553,389.37216,63.19625
1009.5521,391.14294,63.305626
1006.999,393.50247,63.369057
1004.0842,396.43805,63.44892
1001.1268,399.30856,63.45433
998.3888,402.0899,63.353344
995.58716,405.0542,63.16983
993.23846,408.02707,62.86544
990.23834,411.05423,62.378967
986.51154,413.8798,61.710377
984.60425,415.55777,61.331818
980.64026,419.6895,60.467155
977.07153,423.88098,59.535725
973.595,427.51385,58.603554
971.0869,430.44727,57.84512
968.7732,433.3345,57.26744
965.72876,436.44086,56.876225
961.203,439.36984,56.767727
953.20996,441.2149,56.68218
942.2074,442.30173,56.580585
930.35815,443.63507,56.7775
921.9918,443.56332,57.191246
918.5303,444.39667,57.62549
910.4914,446.40536,58.570637
902.6337,447.7169,59.44168
899.2603,447.52386,60.32473
897.0091,446.06406,61.15222
895.83673,443.1496,61.801548
896.1459,440.20032,62.47533
896.08984,437.61646,63.075203
895.94617,436.3273,63.64632
896.80505,435.47574,64.112045
897.0265,435.41772,64.519966
898.00214,434.92062,64.9205
900.2025,434.42346,65.35178
901.7595,433.77725,65.58386
906.2597,431.4329,66.01978
910.8524,427.1601,66.37657
915.7409,422.51498,66.610916
919.04456,418.21957,66.620255
922.78345,414.20804,66.62369
926.8048,411.01993,66.50484
930.0194,408.51712,66.14081
930.5901,406.64435,65.71045
932.93494,402.01788,65.18876
943.51495,394.29092,64.851456
949.94214,389.27527,63.94983
953.34045,389.3579,63.00263
953.6758,398.23843,62.20079
951.3036,406.93762,60.870186
945.52466,412.5218,59.894527
941.0884,417.69742,59.191338
938.88135,419.76877,58.860672
932.63513,422.7062,57.62482
927.54407,425.7749,57.151093
921.8668,429.36337,56.808228
918.94275,431.00397,56.670376
912.895,434.2326,56.396442
903.29285,437.59213,56.41548
900.62744,438.63568,56.708603
896.8137,440.95392,57.610603
892.0576,442.1871,58.487457
886.7258,441.46402,59.645195
882.1246,439.39706,60.823463
875.6969,441.868,61.79952
871.55743,446.41586,63.330658
867.28076,453.37222,64.51723
865.90967,455.63184,64.914825
861.51135,463.91452,66.577354
859.49695,466.89166,67.21507
847.64124,470.66772,68.53554
834.65,473.61353,70.23242
821.6723,476.40744,72.37659
815.2368,479.24005,74.82867
817.03784,480.70422,76.58133
776.9951,405.6084,33.1217
790.5132,430.0925,32.096172
774.24524,428.17923,32.583633
773.29675,420.71622,33.970177
765.3903,428.34067,34.70746
762.56335,431.37637,35.6985
759.5928,430.82852,36.086014
760.0765,428.52997,36.141136
757.20447,416.65988,35.717434
751.247,407.5955,36.034462
747.4456,404.98233,36.359398
748.126,406.72684,37.006287
750.48755,409.52533,37.57669
750.6246,410.19333,37.86921
752.0016,410.816,38.645393
755.6339,410.43256,39.157986
760.4723,410.4067,39.587856
766.7863,410.56985,39.790802
774.30804,409.50696,39.943207
781.6299,407.9584,40.002586
788.2767,405.8022,39.934227
795.197,402.9486,39.93443
800.12085,399.17236,39.952663
802.8395,396.58652,39.981205
804.2355,393.77274,40.195213
804.1972,391.87955,40.3962
803.76154,391.87656,40.511314
802.5415,391.83258,40.84231
800.8874,391.00488,41.261993
799.7648,390.3095,41.644062
798.5301,391.31,41.985626
797.58167,392.48746,42.32312
797.1317,392.90118,42.711777
797.3361,393.38144,43.041092
797.43036,394.08752,43.42047
797.26794,394.7505,43.744526
796.7495,395.5642,43.970196
796.5401,395.83426,44.05259
796.14307,396.29575,44.134476
795.77985,396.53665,44.21592
795.5158,396.54547,44.226585
794.5342,396.097,44.225063
792.6684,395.1645,44.178345
789.8899,394.5608,44.007015
786.29944,394.10303,43.8248
782.6532,393.85233,43.59654
778.8815,393.91653,43.261784
775.30334,393.41162,42.89023
772.4537,392.86392,42.414124
770.758,391.97046,41.787254
769.49854,390.33432,41.19711
769.02136,389.7391,40.797825
768.54663,388.62323,40.031662
769.15625,387.42657,39.065884
771.0121,386.4405,37.976692
774.5914,384.74423,36.800564
778.5782,382.18152,35.514
785.6102,384.1183,33.930542
794.68256,386.06995,32.381023
802.89154,387.10107,30.76578
811.8805,387.0773,29.116455
816.24005,384.75174,27.507257
819.7548,383.53354,25.740265
825.5925,381.51843,23.939768
833.6061,376.7693,21.599451
841.34216,372.5618,19.726034
843.4126,370.44308,18.87449
842.702,365.01715,17.236172
841.3623,360.18964,15.311031
839.63336,353.9573,13.442184
844.712,348.7964,11.242737
849.1651,344.51797,8.719494
851.3393,340.64227,6.4437904
856.60455,339.0735,4.2057304
855.9876,334.53546,2.4590378
851.3329,328.6105,0.5955391
856.18805,325.55417,-0.7577591
860.28644,321.4847,-3.3462753
863.32385,319.89926,-5.379505
8
